"","playerID","yearID","IPouts","WAR","pops","scale_WAR","WAR_talent"
"5714","einerda01",2000,38,-0.04,14093200,-0.28,8859.61613782422
"5715","curtijo02",2019,7,0.03,17439058,0.21,8858.51947683504
"5716","barziph01",2006,1,0.01,14838304,0.07,8857.96831135464
"5717","goetzjo01",1960,19,-0.27,6853000,-1.89,8857.86927920229
"5718","guzmajo02",1992,9,-0.11,11066864,-0.77,8856.27156742458
"5719","sampske01",2016,118,-0.02,16783888,-0.14,8855.36060726402
"5720","terlebo01",1972,40,-0.1,9178204,-0.7,8855.08938616896
"5721","fletcpa01",1996,4,-0.08,12692256,-0.56,8852.92004514299
"5722","severat01",2011,14,0.01,15517458,0.07,8851.36118869939
"5723","schroal01",1960,8,-0.25,6853000,-1.75,8851.18069877662
"5724","wardejo01",1968,112,-0.06,6992472,-0.42,8849.99909523257
"5725","mcdonji04",1954,213,0.58,3675544.44444444,4.06,8849.28388789534
"5726","enyarte01",1974,5,-0.23,9726976,-1.61,8848.77344865618
"5727","morendi01",2015,31,0.01,16548050,0.07,8847.67915488848
"5728","riverro01",1999,21,-0.02,13764006,-0.14,8845.2988515159
"5729","shuckja01",2016,3,-0.02,16783888,-0.14,8845.16897833
"5730","richada01",1885,225,1.1,588125,7.7,8842.96040190031
"5731","schneje01",1981,72,-0.24,10856295,-1.68,8841.65020510807
"5732","gratebr01",2019,29,0.03,17439058,0.21,8841.48487471152
"5733","garcimi02",1987,7,-0.09,10471315.2857143,-0.63,8836.63765950564
"5734","mccamra01",1990,18,0.07,10170000,0.49,8836.42409166124
"5735","kinslia01",2019,3,0.03,17439058,0.21,8833.00131639976
"5736","dillago01",1988,9,-0.01,10352680,-0.07,8832.44154814099
"5737","langedi01",1974,341,-0.13,8881152,-0.91,8829.08815972331
"5738","kippeth01",1955,119,0.11,5361666.66666667,0.77,8827.98360666251
"5739","perezwi01",2015,350,0.01,16548050,0.07,8827.0102176139
"5740","whitety01",2016,3,-0.02,16783888,-0.14,8824.88307632492
"5741","thomaju01",2010,39,-0.05,15238000,-0.35,8824.79198807672
"5742","osunajo01",2019,7,0.03,17439058,0.21,8824.54011214416
"5743","esposmi01",2005,44,-0.1,14726250,-0.7,8824.28659225082
"5744","brubabr01",1967,4,-0.1,8112384,-0.7,8823.84593169507
"5745","mannbr01",2018,25,0,17229392,0,8823.52502063276
"5746","ramosed01",1997,42,-0.09,13063534,-0.63,8820.03624837975
"5747","martima01",1969,2,-0.03,8448736,-0.21,8819.66420189185
"5748","cronija01",1904,921,3.68,974592,25.76,8818.38232229972
"5749","gonzare01",1993,3,0.04,11494254,0.28,8817.00986352471
"5750","peterti01",2019,22,0.03,17439058,0.21,8816.10115698668
"5751","flanito01",1958,3,-0.02,6363700,-0.14,8814.12379982274
"5752","toddje01",2010,18,-0.06,15238000,-0.42,8812.48984040367
"5753","motada01",2000,16,-0.05,14093200,-0.35,8811.46792723864
"5754","hankifr01",1880,75,0.45,528000,3.15,8810.99914420855
"5755","bowmaro01",1953,196,0.27,4406100,1.89,8808.39900054953
"5756","reyesjo03",2015,1,0.01,16548050,0.07,8806.4749903612
"5757","williau01",2018,29,0,17229392,0,8805.63813417898
"5758","garciro01",2004,20,-0.02,14609344,-0.14,8805.39933568066
"5759","edelejo01",1981,90,-0.31,11187504,-2.17,8803.50249784018
"5760","scottda01",1993,60,0.04,11494254,0.28,8802.21268605331
"5761","strikja01",1959,20,0.14,4720250,0.98,8801.78048013436
"5762","pembeda01",2002,26,-0.06,14360976,-0.42,8800.39614087817
"5763","brantro01",2017,3,-0.02,17011002,-0.14,8799.74909009488
"5764","klepfed01",1916,429,2.39,1580040,16.73,8798.70963320861
"5765","harribu03",1970,19,0.03,8613000,0.21,8798.29228923464
"5766","alcalsa01",1976,396,-0.53,10259316,-3.71,8797.21439581832
"5767","hughetr01",2005,39,-0.1,14726250,-0.7,8796.55488977499
"5768","montema01",1961,49,0.17,5138928,1.19,8792.35119372426
"5769","diazjo01",2008,3,-0.02,15047856,-0.14,8791.58109126559
"5770","sanchfe01",2003,5,-0.08,14487586,-0.56,8787.83394316309
"5771","sikorbr01",2006,102,0,14838304,0,8787.73897743816
"5772","shinaza01",1993,8,0.04,11494254,0.28,8787.48432845052
"5773","wilkad01",2015,6,0.01,16548050,0.07,8786.07192690269
"5774","rosscl01",1954,8,0.11,4872233.33333333,0.77,8785.68309003565
"5775","phillbi02",1899,683,3.42,767697,23.94,8783.19088806244
"5776","deetzde01",2018,10,-0.01,17229392,-0.07,8782.95354386706
"5777","zobribe01",2019,3,0.03,17439058,0.21,8782.56575492554
"5778","espinge01",2008,48,-0.02,15047856,-0.14,8779.69768988868
"5779","peterdi01",2017,94,-0.01,17011002,-0.07,8774.68170804897
"5780","ewingbu01",1884,24,0.28,575856,1.96,8774.00518474311
"5781","lasteto01",2018,4,-0.01,17229392,-0.07,8773.96649508067
"5782","tackeje01",1993,3,0.04,11494254,0.28,8772.8242177926
"5783","oxsprch01",2005,36,-0.1,14726250,-0.7,8769.06817921837
"5784","ferreje01",2017,28,-0.02,17011002,-0.14,8768.99075721719
"5785","stemmbi01",1886,1046,1.87,600516,13.09,8765.49704774967
"5786","cheadda01",1973,6,-0.34,9454644,-2.38,8765.19146632472
"5787","cavetpu01",1914,454,2.31,1479340,16.17,8762.61759368369
"5788","oquenjo01",1987,3,-0.1,10555716,-0.7,8761.9626084276
"5789","piktuge01",1956,15,-0.04,5874400,-0.28,8761.03813388187
"5790","henrybi02",1966,9,0.13,6436808,0.91,8760.08666836245
"5791","cordier01",2014,18,-0.05,16303488,-0.35,8759.48922500747
"5792","freemmi01",2017,3,-0.02,17011002,-0.14,8758.80449968252
"5793","stratsc01",1892,1055,3.81,676368,26.67,8757.03394944033
"5794","castima01",1983,8,-0.16,10733955,-1.12,8756.54868694728
"5795","taylodu01",1904,889,3.66,974592,25.62,8754.79696386636
"5796","davissc01",1995,13,0,12306950,0,8750.99447045015
"5797","lovesl01",1918,686,1.82,1682260,12.74,8750.95911922858
"5798","journji01",2003,27,-0.09,14487586,-0.63,8748.60901603889
"5799","deleojo02",2014,22,-0.05,16303488,-0.35,8747.78449846406
"5800","denehbi01",1971,147,0.06,7893957,0.42,8745.30220592684
"5801","dykhora01",1998,3,-0.06,13420784,-0.42,8745.20953072497
"5802","greenri01",1999,17,-0.04,13764006,-0.28,8741.4382376216
"5803","leitema02",2017,272,-0.02,17011002,-0.14,8738.53060433363
"5804","kinnumi01",1987,60,-0.1,10437555,-0.7,8736.91673349698
"5805","myersel01",1920,506,2.21,1786000,15.47,8734.17662790598
"5806","limch01",2013,15,-0.03,16050202,-0.21,8733.71190569127
"5807","heepda01",1988,6,-0.05,10432316,-0.35,8728.4208491763
"5808","karpry01",1995,6,0,12306950,0,8723.80643461026
"5809","macwhke01",1980,127,-0.21,10911000,-1.47,8722.46447287633
"5810","welchdo01",1982,13,-0.29,10797280,-2.03,8721.25501290122
"5811","ruizca01",2017,3,-0.02,17011002,-0.14,8718.38693521383
"5812","bernavi01",1977,61,-0.26,10519324,-1.82,8718.07361535151
"5813","mabryjo01",2000,2,-0.06,14093200,-0.42,8717.78541299157
"5814","richaru01",1989,28,-0.01,10303744,-0.07,8714.12483494349
"5815","alstoga01",1996,18,-0.1,12692256,-0.7,8711.33823796333
"5816","ebertde01",1999,24,-0.05,13764006,-0.35,8707.71739280159
"5817","snydege02",1959,79,-0.2,6608350,-1.4,8706.25227826668
"5818","ferreto01",1985,17,-0.11,10594375,-0.77,8704.68600650058
"5819","dunnsc01",2004,9,-0.05,14609344,-0.35,8702.18604348738
"5820","haughga01",1997,34,-0.1,13063534,-0.7,8696.8566571356
"5821","gyorkje01",2018,3,-0.02,17229392,-0.14,8696.81445690445
"5822","atchlju01",2001,31,-0.03,14229514,-0.21,8694.13816649886
"5823","francma01",1999,4,-0.05,13764006,-0.35,8694.01389498943
"5824","webbjo01",2004,27,-0.04,14609344,-0.28,8693.04113209742
"5825","chalmge01",1915,511,2.15,1529500,15.05,8686.60845387368
"5826","madriwa01",2008,108,-0.04,15047856,-0.28,8686.45447379202
"5827","cookan01",1993,16,0.02,11494254,0.14,8686.29328299985
"5828","perazlu01",1969,27,-0.04,8448736,-0.28,8686.24090773354
"5829","connobi01",1967,39,-0.13,8112384,-0.91,8684.96160849698
"5830","mallobo02",1990,6,0.05,10170000,0.35,8682.97641334816
"5831","leachri01",1984,3,-0.1,10666320,-0.7,8682.4847845994
"5832","schefaa01",1999,14,-0.05,13764006,-0.35,8680.37081698924
"5833","urdanli01",2007,3,-0.03,14945506,-0.21,8679.52740658133
"5834","kratzer01",2018,9,-0.02,17229392,-0.14,8678.6758905079
"5835","littogr01",1991,3,-0.03,10625446,-0.21,8678.52456791459
"5836","penaje01",2000,79,-0.07,14093200,-0.49,8678.15442873135
"5837","lumenra01",1959,9,0.13,4720250,0.91,8677.02505426643
"5838","wiltsha01",1926,589,1.86,2076232,13.02,8673.59555936512
"5839","stottme02",1990,94,0.04,10170000,0.28,8671.8417995794
"5840","grunwal01",1955,23,0.09,5361666.66666667,0.63,8670.43344955839
"5841","evansja01",1883,9,0.21,563709,1.47,8667.15431550607
"5842","pennicl01",2018,3,-0.02,17229392,-0.14,8660.64166480058
"5843","fajarhe01",1993,2,0.02,11494254,0.14,8656.48924419399
"5844","erardgr01",1977,27,-0.2,9886833,-1.4,8652.45064883256
"5845","yellela01",1963,15,-0.14,7408384,-0.98,8651.73471578293
"5846","collawi01",2007,17,-0.04,14945506,-0.28,8651.10494308659
"5847","whelake01",2011,5,0,15517458,0,8650.88472553762
"5848","mathiro01",1987,36,-0.11,10555716,-0.77,8650.47077454625
"5849","blaziro01",1997,161,-0.11,13063534,-0.77,8649.01840360005
"5850","mcnamti01",1922,212,1.83,1880368,12.81,8647.27567396411
"5851","scotted01",1900,945,2.07,781200,14.49,8645.5104075427
"5852","barryke01",2006,77,-0.02,14838304,-0.14,8643.73208541504
"5853","cornebr01",1994,93,-0.14,11907616,-0.98,8643.09242091195
"5854","webstal01",2018,9,-0.02,17229392,-0.14,8642.71070923949
"5855","caskecr01",1973,43,-0.38,9454644,-2.66,8641.08629462094
"5856","wieante01",1958,6,-0.05,6363700,-0.35,8641.06745527893
"5857","garcian01",2007,2,-0.04,14945506,-0.28,8639.72969835228
"5858","izquiha02",2002,89,-0.08,14360976,-0.56,8638.08011553543
"5859","maesthe01",1960,6,0.09,4895000,0.63,8635.81373490289
"5860","manzara01",1988,28,-0.05,10352680,-0.35,8634.33146137991
"5861","clarkmi01",1953,107,0.24,4406100,1.68,8633.98809373589
"5862","bollogr01",1966,21,0.12,6436808,0.84,8633.94271415234
"5863","crousri01",1999,215,-0.06,13764006,-0.42,8633.90008201023
"5864","larosjo01",1978,6,-0.23,10226168,-1.61,8632.7046351803
"5865","roberle01",1984,3,-0.1,10666320,-0.7,8632.54785626668
"5866","deleojo03",2019,12,0.02,17439058,0.14,8631.97592466012
"5867","delosab01",2015,5,0,16548050,0,8630.09718816511
"5868","metcato01",1963,39,0.15,5642432,1.05,8628.41578148899
"5869","kinnewa01",1919,609,1.77,1733940,12.39,8627.82402106455
"5870","carribi01",1901,972,3.78,828657,26.46,8627.64237780476
"5871","arroyru01",1971,35,-0.15,8897656,-1.05,8625.77389081951
"5872","dreyest01",1994,52,-0.14,11907616,-0.98,8624.59040576959
"5873","hatchmi01",1989,3,-0.03,10303744,-0.21,8624.23536796681
"5874","smithbl01",2016,13,-0.03,16783888,-0.21,8624.10220855273
"5875","kingmi01",2019,6,0.02,17439058,0.14,8623.5683210583
"5876","maddoni01",1908,782,2.76,1177488,19.32,8617.75025410282
"5877","sanchis01",1988,107,-0.05,10352680,-0.35,8616.18292932476
"5878","reynocr01",1986,3,-0.1,10673944,-0.7,8614.63421712794
"5879","alvarab01",2005,7,-0.11,14726250,-0.77,8613.55021104071
"5880","coleda01",1952,134,0.37,3963266.66666667,2.59,8613.06949703945
"5881","penahi01",1987,77,-0.11,10555716,-0.77,8610.36296662151
"5882","coxgl01",1956,70,0.37,4196000,2.59,8610.05998380761
"5883","scottta01",2019,79,0.02,17439058,0.14,8606.82059010045
"5884","munizca01",2007,7,-0.04,14945506,-0.28,8605.85264884255
"5885","arteahu01",2019,5,0.01,17439058,0.07,8605.58138567624
"5886","annade01",2014,3,-0.07,16303488,-0.49,8604.19628170806
"5887","millera05",1977,2,-0.2,9886833,-1.4,8600.64433497569
"5888","schwimi01",2012,103,-0.03,15788192,-0.21,8599.23248482309
"5889","lizra01",2015,70,0,16548050,0,8598.91312198365
"5890","bentlja01",1924,564,1.72,1977112,12.04,8595.26757077283
"5891","callaja01",2017,20,-0.03,17011002,-0.21,8592.46554886909
"5892","billibr02",2014,12,-0.07,16303488,-0.49,8592.09833330992
"5893","bakerto02",1963,54,-0.19,7408384,-1.33,8589.56212159373
"5894","blackra01",2019,48,0.01,17439058,0.07,8588.49338397833
"5895","millero04",1974,7,-0.15,8881152,-1.05,8586.79632122188
"5896","nortoto01",1972,97,-0.03,8220968,-0.21,8586.27409350458
"5897","jacksda03",1991,6,-0.05,10625446,-0.35,8585.53970370586
"5898","gastjo01",2013,37,-0.04,16050202,-0.28,8584.83969835096
"5899","kellekr01",2002,3,-0.09,14360976,-0.63,8581.24301708978
"5900","francty01",2019,6,0.01,17439058,0.07,8579.98450964134
"5901","irwinph01",2014,12,-0.06,16303488,-0.42,8578.67484198985
"5902","reedch01",2015,12,0,16548050,0,8578.2978740868
"5903","viaule01",1891,1031,1.66,663777,11.62,8577.85373119669
"5904","newmaal02",2000,4,-0.08,14093200,-0.56,8574.95186784732
"5905","sobkosc01",2001,3,-0.04,14229514,-0.28,8574.92772953688
"5906","holmbda01",2017,173,-0.03,17011002,-0.21,8571.98455673065
"5907","kobayma01",2008,167,-0.06,15047856,-0.42,8571.450157967
"5908","steveje01",2011,21,-0.01,15517458,-0.07,8569.55296711453
"5909","rosinse01",2014,12,-0.06,16303488,-0.42,8567.05851493414
"5910","hendero01",1998,11,-0.09,13420784,-0.63,8561.63858124288
"5911","bookech01",2006,25,-0.04,14838304,-0.28,8560.39262609278
"5912","henrydu01",1929,349,1.33,2229367,9.31,8560.01251546673
"5913","parrja01",2008,67,-0.06,15047856,-0.42,8559.45216292353
"5914","osburpa01",1975,35,-0.17,9214325,-1.19,8559.37821405414
"5915","nahemsa01",1941,245,0.96,2738457.14285714,6.72,8559.05613545504
"5916","floripe01",2018,6,-0.03,17229392,-0.21,8558.76054280305
"5917","kammebo01",1978,65,-0.26,10226168,-1.82,8556.34073904916
"5918","soderst01",1996,41,-0.12,12692256,-0.84,8554.92878155042
"5919","rosaad01",2019,6,0.01,17439058,0.07,8554.5970212772
"5920","mellake01",2017,12,-0.03,17011002,-0.21,8551.63969778858
"5921","duffijo01",1967,29,-0.16,8112384,-1.12,8550.73965747792
"5922","mcnicbr01",1999,32,-0.07,13764006,-0.49,8549.51099757621
"5923","willste01",1962,183,-0.03,7225864,-0.21,8547.14992391597
"5924","barneri01",1982,51,-0.32,10797280,-2.24,8546.82618931634
"5925","stassma01",2019,1,0.01,17439058,0.07,8546.18052728099
"5926","zagurmi01",2011,10,-0.01,15517458,-0.07,8545.59328880432
"5927","ferenst01",1942,207,0.94,2692328.57142857,6.58,8543.16391262747
"5928","luebkdi01",1962,40,0.3,5388072,2.1,8542.24112495492
"5929","martevi01",2013,9,-0.05,16050202,-0.35,8541.84695922529
"5930","gandagu01",2001,59,-0.05,14229514,-0.35,8538.12541772386
"5931","lockero01",1964,124,-0.06,7588296,-0.42,8535.82516057788
"5932","rossbo01",1956,10,-0.06,5874400,-0.42,8532.79118824276
"5933","stewabr01",2017,103,-0.03,17011002,-0.21,8531.42934761616
"5934","webblo01",2019,119,0.01,17439058,0.07,8529.41587421331
"5935","yinglea01",1913,440,2.17,1429560,15.19,8527.98352094769
"5936","mathije01",2012,6,-0.04,15788192,-0.28,8526.61016679696
"5937","valdere01",1957,39,-0.08,6119050,-0.56,8526.2810843314
"5938","courtjo01",1995,3,-0.02,12306950,-0.14,8524.87351441418
"5939","whislwe01",2009,4,-0.05,15145354,-0.35,8524.4121120746
"5940","foleyto02",1989,1,-0.04,10303744,-0.28,8520.15600375737
"5941","reyesje01",2018,17,-0.03,17229392,-0.21,8513.1753298343
"5942","bergmdu01",2004,6,-0.07,14609344,-0.49,8511.26629033402
"5943","hillbi01",1896,959,3.29,727872,23.03,8511.02328721574
"5944","sharrja01",1890,552,1.72,651300,12.04,8510.65330172712
"5945","shellfr01",1918,549,1.65,1682260,11.55,8510.08660266544
"5946","iorgda01",1986,9,-0.11,10673944,-0.77,8510.07340650583
"5947","seitzke01",1993,1,0.01,11494254,0.07,8509.34515212592
"5948","johnsmi03",2005,3,-0.13,14726250,-0.91,8508.5958592787
"5949","wyckowe01",1915,828,2.12,1529500,14.84,8507.25148935056
"5950","kayeju01",2002,9,-0.1,14360976,-0.7,8506.70663990963
"5951","hebsobr01",2003,6,-0.14,14487586,-0.98,8506.21491105952
"5952","cheliit01",1936,251,1.09,2576332,7.63,8505.16439761561
"5953","mackto01",1985,7,-0.21,10594375,-1.47,8505.0852141917
"5954","brancha01",1962,15,-0.04,7225864,-0.28,8504.6577690203
"5955","giardjo01",1925,482,1.56,2026375,10.92,8501.20511996328
"5956","durbijd01",2004,22,-0.07,14609344,-0.49,8498.61217821355
"5957","whitema03",2005,12,-0.13,14726250,-0.91,8494.69096476509
"5958","arnolsc01",1988,20,-0.08,10432316,-0.56,8491.84489118174
"5959","grzanmi01",1998,3,-0.1,13420784,-0.7,8487.40743582213
"5960","brumldu01",1994,10,-0.16,11907616,-1.12,8486.09251205224
"5961","snidetr01",2014,3,-0.07,16303488,-0.49,8485.346664727
"5962","hernayo01",2007,46,-0.05,14945506,-0.35,8485.13567170828
"5963","walshju01",1950,187,0.56,3147500,3.92,8485.10543831029
"5964","kreutfr01",1963,15,0.13,5642432,0.91,8484.94963670608
"5965","kaisebo01",1971,18,0.03,7893957,0.21,8481.92439308075
"5966","barklje01",1984,12,-0.13,10666320,-0.91,8480.5404313031
"5967","weinele01",1922,500,1.71,1880368,11.97,8478.56730910384
"5968","purcebl01",1881,185,0.63,539781,4.41,8477.92034893653
"5969","bottira01",1980,79,-0.27,10911000,-1.89,8477.17970722521
"5970","hilldo01",1990,3,0.03,10170000,0.21,8476.33491211324
"5971","combege01",1980,20,-0.33,11274700,-2.31,8475.45129636654
"5972","estraho01",1999,22,-0.08,13764006,-0.56,8472.73004066384
"5973","steenke01",1998,10,-0.1,13420784,-0.7,8472.58935665868
"5974","perezge01",1958,25,-0.06,6363700,-0.42,8470.52699625388
"5975","surhori01",1985,28,-0.21,10615013.3928571,-1.47,8469.62492530598
"5976","behrmha01",1946,452,1.32,2486957.14285714,9.24,8467.28631081062
"5977","hynesco01",2015,9,-0.02,16548050,-0.14,8465.27650846236
"5978","wilesra01",1977,8,-0.22,9886833,-1.54,8464.53461275425
"5979","garnepe01",2016,28,-0.05,16783888,-0.35,8463.83113857407
"5980","irvinda01",1990,52,0.03,10170000,0.21,8461.74925667971
"5981","morenju01",1953,106,0.65,3426966.66666667,4.55,8460.97630102729
"5982","kimbane01",1940,143,1.07,2782500,7.49,8459.9064212212
"5983","castiju02",1994,35,-0.17,11907616,-1.19,8458.93501630851
"5984","knudsku01",1993,113,-0.01,11494254,-0.07,8455.24480219293
"5985","schmifr01",1944,343,0.89,2593814.28571429,6.23,8454.52240947995
"5986","tilloth01",1968,31,-0.1,6992472,-0.7,8453.90933704377
"5987","brownja04",2004,23,-0.08,14609344,-0.56,8452.59407200427
"5988","mcavoto01",1959,8,0.12,4720250,0.84,8452.417629281
"5989","belfimi01",2013,4,-0.06,16050202,-0.42,8452.30309455951
"5990","piconma01",1954,72,0.05,4872233.33333333,0.35,8448.94000769958
"5991","clemola01",1972,16,-0.21,9178204,-1.47,8444.69877543089
"5992","lindgja01",2015,21,-0.02,16548050,-0.14,8444.461764601
"5993","freemju02",2013,3,-0.07,16050202,-0.49,8443.8517594744
"5994","bonilbo01",2001,3,-0.06,14229514,-0.42,8443.29513963375
"5995","josepke01",2002,33,-0.11,14360976,-0.77,8442.69215543241
"5996","calvema01",1984,96,-0.21,10894884,-1.47,8441.55398859423
"5997","garagke01",1994,28,-0.17,11907616,-1.19,8439.75765764892
"5998","olmosed01",2015,42,-0.02,16548050,-0.14,8434.10806705808
"5999","flahery01",2016,3,-0.06,16783888,-0.42,8433.54969992621
"6000","ollomji01",1966,30,0.11,6436808,0.77,8432.54386166374
"6001","rossbu01",1924,280,1.7,1977112,11.9,8430.95716750704
"6002","guerrja02",2019,26,0,17439058,0,8429.73176659915
"6003","mooretr01",1998,183,-0.11,13420784,-0.77,8428.88950753966
"6004","fowlkal01",1985,21,-0.22,10594375,-1.54,8428.74631020973
"6005","frankja02",1971,17,-0.19,8897656,-1.33,8421.71650350754
"6006","mapledi01",2019,35,0,17439058,0,8421.22066376646
"6007","jacqupa01",1971,6,0.02,7893957,0.14,8420.74579480368
"6008","willido01",1959,36,-0.23,6608350,-1.61,8417.77689161258
"6009","tayloaa01",2004,11,-0.08,14609344,-0.56,8414.46207168658
"6010","burkeja02",2008,3,-0.08,15047856,-0.56,8414.04499879531
"6011","mcclare01",2019,63,0,17439058,0,8412.73334339114
"6012","grahajr01",2016,5,-0.06,16783888,-0.42,8412.61781271102
"6013","alexama02",1996,2,-0.14,12692256,-0.98,8411.03544685996
"6014","reckean01",2013,3,-0.07,16050202,-0.49,8407.93222218338
"6015","marquis01",1995,20,-0.04,12306950,-0.28,8404.8969973226
"6016","murphto04",2019,9,0,17439058,0,8404.26968647682
"6017","monteag01",2006,42,-0.05,14838304,-0.35,8404.17782381157
"6018","delroen01",2010,30,-0.09,15238000,-0.63,8403.89222421239
"6019","hamilje01",1989,5,-0.05,10303744,-0.35,8401.52927606376
"6020","bogusbr01",2012,3,-0.06,15788192,-0.42,8400.07054040192
"6021","amorvi01",1955,18,0.06,5361666.66666667,0.42,8399.67333347416
"6022","maireos01",2000,6,-0.11,14093200,-0.77,8397.23429607605
"6023","payamjo01",2019,12,0,17439058,0,8395.82957501122
"6024","munizma01",1971,31,-0.21,8897656,-1.47,8391.00811321378
"6025","linkjo01",2010,26,-0.09,15238000,-0.63,8390.85502194403
"6026","desiljo01",1993,19,-0.03,11494254,-0.21,8388.26387681612
"6027","edlefst01",2012,46,-0.06,15788192,-0.42,8387.34373655591
"6028","waltobr01",1994,16,-0.17,11907616,-1.19,8382.97082680119
"6029","blancan01",2017,1,-0.04,17011002,-0.28,8382.43321895947
"6030","tejadru01",2016,3,-0.06,16783888,-0.42,8381.49222706512
"6031","mcbetma01",2007,59,-0.06,14945506,-0.42,8375.43202107469
"6032","mcgehke01",1993,50,-0.02,11494254,-0.14,8372.66672174387
"6033","oropeed01",2001,57,-0.06,14229514,-0.42,8370.84706665209
"6034","magnuji01",1973,82,-0.25,8550033,-1.75,8369.63028213484
"6035","harribi02",1955,230,0.58,3931888.88888889,4.06,8367.53775855607
"6036","hartsje01",1992,28,-0.2,11066864,-1.4,8365.18258881612
"6037","bowerce01",2010,42,-0.1,15238000,-0.7,8363.3991549075
"6038","burawda01",2015,39,-0.03,16548050,-0.21,8362.73291992
"6039","gentrcr01",2012,3,-0.06,15788192,-0.42,8362.05437642243
"6040","caratvi01",2018,6,-0.04,17229392,-0.28,8360.74988670482
"6041","gideoji01",1975,17,-0.21,9214325,-1.47,8359.67739508543
"6042","barnoed01",1965,13,0.15,6166800,1.05,8358.97630170406
"6043","qualtto01",1957,22,-0.1,6119050,-0.7,8354.20624031831
"6044","carteje01",1991,36,-0.08,10625446,-0.56,8353.70399349122
"6045","lewisji02",1991,39,-0.07,10625446,-0.49,8353.55573949306
"6046","pearcge01",1913,490,2.14,1429560,14.98,8353.10004478525
"6047","lasorto01",1954,27,0.04,4872233.33333333,0.28,8353.04014532169
"6048","bradlry01",1998,38,-0.12,13420784,-0.84,8352.21051028414
"6049","buentja01",2010,33,-0.1,15238000,-0.7,8350.16852269539
"6050","weverst01",1982,8,-0.37,10797280,-2.59,8346.39776892544
"6051","jamesje01",1968,348,-0.45,8281864,-3.15,8343.9868121416
"6052","herrero01",2017,9,-0.05,17011002,-0.35,8343.2726554637
"6053","schoege01",1968,11,-0.12,6992472,-0.84,8342.34896244815
"6054","mannich01",2008,126,-0.09,15047856,-0.63,8338.72657353519
"6055","nyery01",1998,3,-0.12,13420784,-0.84,8337.22782585614
"6056","ziemst01",1987,7,-0.16,10555716,-1.12,8334.83731838374
"6057","baezsa01",2019,3,-0.01,17439058,-0.07,8333.75521012632
"6058","gombeau01",2018,225,-0.04,17229392,-0.28,8333.32060089155
"6059","francje02",2015,6,-0.03,16548050,-0.21,8331.14028160506
"6060","yeagejo01",1901,599,3.74,828657,26.18,8331.13439248519
"6061","lowerde01",2008,13,-0.1,15047856,-0.7,8329.28242087026
"6062","blackdo01",1943,624,0.89,2644114.28571429,6.23,8327.10379331312
"6063","burrry01",2019,59,-0.01,17439058,-0.07,8325.11535073082
"6064","kingesc01",2018,4,-0.04,17229392,-0.28,8324.23315327827
"6065","nunezfr01",2004,32,-0.09,14609344,-0.63,8322.29903434276
"6066","sadowji01",1974,27,-0.32,9726976,-2.24,8321.92500752608
"6067","noboaju01",1990,2,0.02,10170000,0.14,8321.42131983799
"6068","koringe01",1966,9,0.1,6436808,0.7,8321.21308165491
"6069","harrimi03",2015,81,-0.03,16548050,-0.21,8320.68386750867
"6070","davidbo01",1989,3,-0.07,10263495,-0.49,8320.33514642869
"6071","carasma01",2019,29,-0.01,17439058,-0.07,8316.5004009965
"6072","lewicar01",2018,116,-0.04,17229392,-0.28,8315.17327603956
"6073","gaubjo01",2011,8,-0.05,15517458,-0.35,8314.48398451185
"6074","stullev01",1999,2,-0.1,13764006,-0.7,8309.53389643911
"6075","jordani01",1951,110,0.54,3543733.33333333,3.78,8309.15533702734
"6076","garcion01",2013,4,-0.08,16050202,-0.56,8308.38781545337
"6077","mosebro01",2009,7,-0.08,15145354,-0.56,8308.24557710569
"6078","wilkide01",1989,47,-0.06,10303744,-0.42,8306.2361797728
"6079","doylesl01",1907,581,2.95,1125873,20.65,8305.38150099174
"6080","lundqda01",2001,59,-0.08,14229514,-0.56,8304.83315864088
"6081","guilmpr01",2014,31,-0.1,16303488,-0.7,8304.1733780054
"6082","fultobi01",1987,14,-0.15,10437555,-1.05,8302.56192812283
"6083","fermira01",1995,4,-0.05,12306950,-0.35,8301.35133896919
"6084","suzukic01",2015,3,-0.03,16548050,-0.21,8299.88131472904
"6085","lankffr01",1998,59,-0.13,13420784,-0.91,8299.40079378592
"6086","federti01",2019,3,-0.01,17439058,-0.07,8299.34471581314
"6087","baskeji01",1912,348,2.25,1380160,15.75,8290.96102481367
"6088","mazzach01",2019,49,-0.01,17439058,-0.07,8290.80372548221
"6089","jamesjo01",1961,218,0.07,5138928,0.49,8288.19643865028
"6090","durhado01",1972,143,-0.28,9178204,-1.96,8287.45053987298
"6091","ramirsa01",2006,10,-0.08,14838304,-0.56,8284.22778430157
"6092","fornaer01",2014,29,-0.08,16303488,-0.56,8282.34576584948
"6093","heflibr01",1996,20,-0.15,12692256,-1.05,8281.08569260786
"6094","souzama01",1980,21,-0.32,10911000,-2.24,8280.87959974132
"6095","seelbch02",2000,5,-0.12,14093200,-0.84,8280.12446159411
"6096","morriaj01",2016,30,-0.07,16783888,-0.49,8275.84789446116
"6097","jimenja01",2002,22,-0.12,14360976,-0.84,8273.84387641416
"6098","nunezed02",2019,3,-0.01,17439058,-0.07,8273.7948196175
"6099","barneda01",2016,3,-0.08,16783888,-0.56,8273.39164462233
"6100","barreti01",1988,28,-0.1,10432316,-0.7,8270.70425085236
